"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","compensation","coordinates","correct","correct_button_mouse","correct_instructions","correct_mouse","correct_response","count_block_loop","count_block_sequence","count_end_of_experiment","count_experiment","count_experimental_loop","count_fixation","count_instructions","count_logger","count_mouse","count_reset_feedback","count_stimuli","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","initiation_time","initiation_time_mouse","left_color","left_shape","live_row","live_row_block_loop","live_row_experimental_loop","logfile","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_end_of_experiment","response_instructions","response_mouse","response_time","response_time_end_of_experiment","response_time_instructions","response_time_mouse","right_color","right_shape","round_decimals","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_loop","time_block_sequence","time_end_of_experiment","time_experiment","time_experimental_loop","time_fixation","time_instructions","time_logger","time_mouse","time_reset_feedback","time_stimuli","time_trial_sequence","timestamps_mouse","title","total_correct","total_response_time","total_responses","trial_type","uniform_coordinates","width","xpos_mouse","ypos_mouse"
"undefined","undefined","undefined","undefined","black","yes","psycho","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","0","0","0","0","0","0","0","Fri Sep 30 08:47:46 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","C:/github/PercAct2022/mousetracking/example_experiments","no","mono","no","18","no","white","no","yes","768","2077.8270000009798","2077.8270000009798","#fc0107","circle","0","0","0","C:/github/PercAct2022/mousetracking/example_experiments/subject-0.csv","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","2780.367800005479","NA","9800.210399989737","2780.367800005479","#fc0107","rectangle","2","1024","2","48000","-16","experiment","0","even","16461.472499999218","16461.316700006137","NA","6623.789900011616","16460.657699994044","16532.435500004794","6659.197200002382","19543.917800008785","16750.83010000526","NA","16750.312200019835","16491.684500011615","[16761.930400010897, 16772.42120000301, 16782.868500013137, 16793.075099994894, 16803.226899995934, 16813.336299994262, 16823.45150000765, 16833.68640000117, 16843.853500002297, 16854.060700017726, 16864.31140001514, 16874.581400013994, 16884.7500999982, 16894.904699991457, 16905.043600010686, 16915.257699991344, 16925.432499992894, 16935.5593000073, 16945.683400001144, 16955.842700001085, 16966.05400001863, 16976.212300010957, 16986.37410000083, 16996.51329999324, 17006.634399993345, 17016.831200016895, 17026.973400003044, 17037.156300008064, 17047.28050000267, 17057.504500000505, 17067.675500002224, 17077.887299994472, 17088.157999998657, 17098.362000018824, 17108.655599993654, 17118.80240001483, 17128.931600018404, 17139.05060000252, 17149.25580000272, 17159.39720001188, 17169.530000013765, 17179.646100004902, 17189.877400000114, 17200.081200018758, 17210.228600015398, 17220.3598000051, 17230.51839999971, 17240.70140000549, 17250.867800001288, 17260.99440001417, 17271.15909999702, 17281.29000001354, 17291.413300001295, 17301.57519999193, 17311.692100018263, 17321.83570001507, 17332.002500013914, 17342.22009999212, 17352.37780000898, 17362.490200001048, 17372.613300016383, 17382.737700012513, 17392.846100003226, 17403.09830001206, 17413.258600019617, 17423.455300013302, 17433.60419999226, 17443.835600017337, 17453.96630000323, 17464.180700015277, 17474.291599995922, 17484.41920001642, 17494.57519999123, 17504.715599992778, 17514.839600014966, 17525.166100007482, 17535.384999995586, 17545.526900008554, 17555.749999999534, 17565.97980001243, 17576.14809999359, 17586.29269999801, 17596.403000003193, 17606.559200008633, 17616.699300007895, 17626.80630001705, 17636.92990000709, 17647.362100018654, 17657.573900010902, 17667.700899997726, 17677.804200007813, 17687.93290000758, 17698.135800019372, 17708.27860001009, 17718.430600012653, 17728.545599995414, 17738.665300013963, 17748.794200015254, 17758.910000004107, 17769.03090000269, 17779.224700003397, 17789.476600009948, 17799.66930000228, 17809.82550000772, 17819.96560000698, 17830.172400019364, 17840.316300018458, 17850.446500000544, 17860.579300002428, 17870.698300015647, 17880.8216000034, 17890.92979999259, 17901.07250001165, 17911.194100015564, 17921.334700018633, 17931.563799997093, 17941.741599992383, 17951.880800013896, 17961.989500006894, 17972.138800018, 17982.271400018362, 17992.395200009923, 18002.543600014178, 18012.682600005064, 18022.818400000688, 18033.007999998517, 18043.250999995507, 18053.44660000992, 18063.567700010026, 18073.6775000114, 18083.797300001606, 18093.90400000848, 18104.03960000258, 18114.178499992704, 18124.465400003828, 18134.679000009783, 18144.957000011345, 18155.215400009183, 18165.34269999829, 18175.46460000449, 18185.60910000815, 18195.709299994633, 18205.83429999533, 18215.95400001388, 18226.303600007668, 18236.671799997566, 18247.04180000117, 18257.328600011533, 18267.56619999651, 18277.803000004496, 18287.997100007487, 18298.289500002284, 18308.45730000874, 18318.60160001088, 18328.73730000574, 18338.940400019055, 18349.26849999465, 18359.570100001292, 18370.080299995607, 18380.386100005126, 18390.55680000456, 18400.65900000627, 18410.779900004854, 18420.994999993127, 18431.420700013405, 18441.755700012436, 18451.944600004936, 18462.092000001576, 18472.211999993306, 18482.311800005846, 18492.417700006627, 18502.520500012906, 18512.61720000184, 18522.73699999205, 18532.959400006803, 18543.27330001979, 18553.62960000639, 18563.97210000432, 18574.320700019598, 18584.634200000437, 18594.98409999651, 18605.21149999113, 18615.37060001865, 18625.498500012327, 18635.742200014647, 18645.906799996737, 18656.12540001166, 18666.320599993924, 18676.42970001907, 18686.55509999371, 18696.77710000542, 18707.06610000343, 18717.31730000465, 18727.497500018217, 18737.831500009634, 18748.130099993432, 18758.354599995073, 18768.534700007876, 18778.670200001216, 18788.789000012912, 18798.99480001768, 18809.170599997742, 18819.332800019765, 18829.57230001921, 18839.757400011877, 18849.9659000081, 18860.161199991126, 18870.36190001527, 18880.56940000388, 18890.765999996802, 18901.057100010803, 18911.26819999772, 18921.47030000342, 18931.7612000159, 18941.95900001796, 18952.23300001817, 18962.65540001332, 18973.001400008798, 18983.2379000145, 18993.42899999465, 19003.86850000359, 19014.095399994403, 19024.374900007388, 19034.615500015207, 19045.081699994626, 19055.33160001505, 19065.54850001703, 19075.7486000075, 19085.956199996872, 19096.17960001924, 19106.365100014955, 19116.8064000085, 19127.088900015224, 19137.386799993692, 19147.633699991275, 19157.830500014825, 19168.153400009032, 19178.359600016847, 19188.85350000346, 19199.086500011617, 19209.271300002, 19219.470900017768, 19229.76159999962, 19240.012599999318, 19250.219500012463, 19260.441999998875, 19270.65789999324, 19280.82070001983, 19291.168600000674, 19301.511700003175, 19311.821500014048, 19322.20850000158, 19332.5337000133, 19342.999799991958, 19353.242900018813, 19363.513599993894, 19373.796800005948, 19383.97409999743, 19394.07450001454, 19404.19000000111, 19414.309600018896, 19424.41060001147, 19434.54539999948, 19444.654199993238, 19454.854700015858, 19465.04510001978, 19475.265500019304, 19485.47840001993, 19495.672599994577, 19505.804600019474, 19516.069900011644, 19526.34909999324, 19536.56070001307, 19542.298200016376]","Extended template","0","0","0","similar","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.0, -18.0, -29.0, -49.0, -63.0, -89.0, -99.0, -109.0, -128.0, -138.0, -160.0, -171.0, -186.0, -194.0, -202.0, -222.0, -231.0, -246.0, -253.0, -262.0, -268.0, -270.0, -274.0, -278.0, -282.0, -285.0, -286.0, -287.0, -288.0, -290.0, -291.0, -291.0, -292.0, -292.0, -293.0, -294.0, -296.0, -298.0, -300.0, -301.0, -301.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0]","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -5.0, -12.0, -21.0, -38.0, -47.0, -60.0, -64.0, -70.0, -79.0, -88.0, -102.0, -108.0, -119.0, -126.0, -130.0, -141.0, -146.0, -158.0, -165.0, -178.0, -186.0, -189.0, -201.0, -207.0, -226.0, -234.0, -239.0, -248.0, -251.0, -254.0, -256.0, -256.0, -256.0, -256.0, -258.0, -258.0, -260.0, -260.0, -260.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0]"
"undefined","undefined","undefined","undefined","black","yes","psycho","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","1","0","1","1","0","1","1","Fri Sep 30 08:47:46 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","C:/github/PercAct2022/mousetracking/example_experiments","no","mono","no","18","no","white","no","yes","768","894.5490999903996","894.5490999903996","#fc0107","circle","1","1","0","C:/github/PercAct2022/mousetracking/example_experiments/subject-0.csv","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","1468.4573000122327","NA","9800.210399989737","1468.4573000122327","#fc0107","rectangle","2","1024","2","48000","-16","experiment","0","even","16461.472499999218","16461.316700006137","NA","6623.789900011616","16460.657699994044","19647.893999994267","6659.197200002382","21333.90299999155","19864.24540000735","NA","19864.129099994898","19636.040000012144","[19864.826100005303, 19875.08830000297, 19885.31390001299, 19895.561200013617, 19905.743300012546, 19915.86810001172, 19925.97620000015, 19936.094800010324, 19946.324199991068, 19956.532500014873, 19966.675500007113, 19976.90770000918, 19987.285900017014, 19997.6636999927, 20007.850599999074, 20017.985800019233, 20028.111399995396, 20038.23810000904, 20048.34900001879, 20058.46780000138, 20068.643500009784, 20078.77799999551, 20088.917300017783, 20099.0482000052, 20109.147000010125, 20119.27170000854, 20129.406199994264, 20139.51539999107, 20149.645199999213, 20159.751300001517, 20169.88530001254, 20180.001900007483, 20190.10760000674, 20200.24140001624, 20210.352900001453, 20220.46790001332, 20230.647699994734, 20240.752800018527, 20250.866100017447, 20260.9863000107, 20271.263700007694, 20281.493400019826, 20291.61889999523, 20301.737000001594, 20311.950800009072, 20322.16390001122, 20332.29079999728, 20342.408199998317, 20352.631599991582, 20362.8171000164, 20372.962699999334, 20383.103200001642, 20393.219699995825, 20403.341199998977, 20413.459600007627, 20423.56729999301, 20433.691300015198, 20443.820600019535, 20453.971600014484, 20464.30490000057, 20474.567400000524, 20484.76849999861, 20494.911799993133, 20505.01350002014, 20515.148800011957, 20525.24829999311, 20535.363400005735, 20545.541200001026, 20555.657499993686, 20565.762800019, 20575.97619999433, 20586.295600020094, 20596.726100018714, 20606.933200004278, 20617.063300014706, 20627.17849999899, 20637.31540000299, 20647.433900012402, 20657.535400008783, 20667.655400000513, 20677.886799996486, 20688.05890000658, 20698.22620000923, 20708.506499999203, 20718.728100007866, 20728.918400011025, 20739.064900000812, 20749.23889999627, 20759.375199995702, 20769.682600017404, 20779.998900019564, 20790.186500002164, 20800.449300004402, 20810.693900013575, 20821.069700003136, 20831.31589999539, 20841.508100013016, 20851.71509999782, 20862.039500003448, 20872.269899991807, 20882.47810001485, 20892.678300006082, 20902.992699993774, 20913.280100008706, 20923.68120001629, 20934.063299995614, 20944.449800008442, 20954.690600017784, 20965.05250001792, 20975.457199994707, 20985.6662999955, 20995.879399997648, 21006.08160000411, 21016.380300017772, 21026.709700003266, 21036.97800001828, 21047.169600002235, 21057.35660000937, 21067.5404999929, 21077.81829999294, 21088.05960000609, 21098.345100006554, 21108.753500011517, 21119.00120001519, 21129.347900016, 21139.76019999245, 21149.979600013467, 21160.089900018647, 21170.198600011645, 21180.368500004988, 21190.499100019224, 21200.614700006554, 21210.892500006594, 21221.038799994858, 21231.151100015268, 21241.29430000903, 21251.43110001227, 21261.588599998504, 21271.73110001604, 21281.903499999316, 21292.095800017705, 21302.360200003022, 21312.524200009648, 21322.689199994784, 21333.211799996207, 21333.283400017535]","Extended template","0","0","0","similar","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.0, -26.0, -38.0, -77.0, -93.0, -126.0, -143.0, -159.0, -185.0, -197.0, -224.0, -239.0, -254.0, -274.0, -282.0, -299.0, -303.0, -311.0, -313.0, -316.0, -319.0, -319.0, -321.0, -322.0, -325.0, -326.0, -326.0, -326.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0, -327.0]","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -2.0, -18.0, -28.0, -56.0, -69.0, -106.0, -121.0, -136.0, -154.0, -163.0, -184.0, -194.0, -202.0, -216.0, -221.0, -230.0, -234.0, -239.0, -241.0, -243.0, -246.0, -247.0, -250.0, -250.0, -251.0, -251.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0, -253.0]"
"undefined","undefined","undefined","undefined","black","yes","psycho","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","2","0","2","2","0","2","2","Fri Sep 30 08:47:46 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","C:/github/PercAct2022/mousetracking/example_experiments","no","mono","no","18","no","white","no","yes","768","754.0538000175729","754.0538000175729","#fc0107","circle","2","2","0","C:/github/PercAct2022/mousetracking/example_experiments/subject-0.csv","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","1459.0945000236388","NA","9800.210399989737","1459.0945000236388","#20ffff","rectangle","2","1024","2","48000","-16","experiment","0","even","16461.472499999218","16461.316700006137","NA","6623.789900011616","16460.657699994044","21445.72469999548","6659.197200002382","23124.601699993946","21663.423199992394","NA","21663.146800012328","21418.395000015153","[21664.134299993748, 21674.422300013248, 21684.639800019795, 21694.86400001915, 21705.03350000945, 21715.3493000078, 21725.629199994728, 21735.769799997797, 21745.98460001289, 21756.12450001063, 21766.256100003375, 21776.381700008642, 21786.59860001062, 21796.777200012002, 21806.94740000763, 21817.075700004352, 21827.36389999627, 21837.550099997316, 21847.67990000546, 21857.79979999643, 21868.04729999858, 21878.320599993458, 21888.494000013452, 21898.71530001983, 21908.984500012593, 21919.11919999984, 21929.359600006137, 21939.57180000143, 21949.733200017363, 21959.849800012307, 21969.971000013174, 21980.099800013704, 21990.215600002557, 22000.35200000275, 22010.49410001724, 22020.609900006093, 22030.803300003754, 22040.92130000936, 22051.12350001582, 22061.381100007566, 22071.543500002008, 22081.726200005505, 22091.87259999453, 22102.084600017406, 22112.490600004094, 22122.856600006344, 22133.05180001771, 22143.18220000132, 22153.40740000829, 22163.548200012883, 22173.67760001798, 22183.95470001269, 22194.12790000206, 22204.25300000352, 22214.386500010733, 22224.514200002886, 22234.687999996822, 22244.916299998295, 22255.17300001229, 22265.30709999497, 22275.412100018002, 22285.536000010325, 22295.747399999527, 22305.897900019772, 22316.113700013375, 22326.342500018654, 22336.575399996946, 22346.836000011535, 22356.999700015876, 22367.18890001066, 22377.44070001645, 22387.712299998384, 22397.876800008817, 22407.992499996908, 22418.18810001132, 22428.40659999638, 22438.79400001606, 22449.17290000012, 22459.62639999925, 22469.891000015195, 22480.26710000704, 22490.612699999474, 22500.978600000963, 22511.28669999889, 22521.62970000063, 22532.096900016768, 22542.357600003015, 22552.571000007447, 22562.784100009594, 22573.02080001682, 22583.396900008665, 22593.72900001472, 22603.956300008576, 22614.24399999669, 22624.447400012286, 22634.663100005127, 22644.863699999405, 22655.143100011628, 22665.34390000743, 22675.530100008473, 22685.737799998606, 22695.957699994324, 22706.254299991997, 22716.507900011493, 22727.087500010384, 22737.30649999925, 22747.52599999192, 22757.728500000667, 22767.93470000848, 22778.192099998705, 22788.38040001574, 22798.66640002001, 22809.057800011942, 22819.412000011653, 22829.666500008898, 22839.874500001315, 22850.24900001008, 22860.442500008503, 22870.635200000834, 22880.84530000924, 22890.953599999193, 22901.187500014203, 22911.358800018206, 22926.467600016622, 22936.68620000244, 22946.919700014405, 22957.13439999963, 22967.34970001853, 22977.584900014335, 22987.9210999934, 22998.266700014938, 23008.599900000263, 23018.94840001478, 23029.29520001635, 23039.559299999382, 23049.851499992656, 23060.078000009526, 23070.219200017164, 23080.366700014565, 23090.588299994124, 23100.815500016324, 23110.987499996554, 23121.150999999372, 23123.228800017387]","Extended template","0","0","0","dissimilar","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.0, -27.0, -44.0, -52.0, -75.0, -86.0, -115.0, -126.0, -146.0, -160.0, -170.0, -198.0, -208.0, -223.0, -231.0, -241.0, -249.0, -252.0, -260.0, -262.0, -270.0, -273.0, -281.0, -283.0, -285.0, -291.0, -291.0, -294.0, -295.0, -296.0, -300.0, -304.0, -308.0, -311.0, -318.0, -322.0, -325.0, -329.0, -333.0, -337.0, -338.0, -339.0, -339.0, -342.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0, -345.0]","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -4.0, -16.0, -22.0, -26.0, -34.0, -40.0, -55.0, -64.0, -79.0, -88.0, -94.0, -110.0, -119.0, -133.0, -138.0, -149.0, -153.0, -156.0, -162.0, -164.0, -172.0, -175.0, -186.0, -192.0, -196.0, -204.0, -205.0, -212.0, -213.0, -215.0, -222.0, -228.0, -235.0, -237.0, -245.0, -247.0, -249.0, -252.0, -255.0, -258.0, -258.0, -259.0, -259.0, -260.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0, -262.0]"
